Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0106ABD,2016.03,472,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2017.03,511,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2018.03,583,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2019.03,550,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2020.03,581,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2021.03,590,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2022.03,601,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106CCA,2000.03,809,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2001.03,845,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2002.03,860,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2003.03,971,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2004.03,982,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2005.03,1083,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2006.03,1099,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2007.03,880,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2008.03,613,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2009.03,587,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2010.03,624,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2011.03,628,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2012.03,613,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2013.03,683,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2014.03,700,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2015.03,693,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2016.03,712,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2017.03,776,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2018.03,837,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2019.03,781,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2020.03,737,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2021.03,806,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2022.03,945,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCC,2000.03,128,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2001.03,140,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2002.03,168,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2003.03,172,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2004.03,185,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2005.03,198,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2006.03,192,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2007.03,201,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2008.03,191,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2009.03,226,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2010.03,200,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2011.03,211,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2012.03,230,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2013.03,233,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2014.03,226,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2015.03,236,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2016.03,269,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2017.03,308,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2018.03,302,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2019.03,342,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2020.03,332,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2021.03,343,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2022.03,388,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2000.03,937,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2001.03,985,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2002.03,1028,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2003.03,1143,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2004.03,1167,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2005.03,1280,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2006.03,1290,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2007.03,1081,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2008.03,805,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2009.03,814,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2010.03,824,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2011.03,838,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2012.03,843,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2013.03,917,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2014.03,926,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2015.03,928,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2016.03,981,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2017.03,1084,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2018.03,1139,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2019.03,1122,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
